vintage_month,credit_score_band,months_on_book,dpd_bucket,n_accounts,total_balance,cohort_accounts,pct_of_cohort
2024-12-01,Prime,17,Paid_Off,88,0.0,919,9.576
2024-12-01,Prime,18,Charged_Off,20,110660.26,919,2.176
2024-12-01,Prime,18,Current,261,1078309.78,919,28.4
2024-12-01,Prime,18,DPD_30,6,26232.9,919,0.653
2024-12-01,Prime,18,DPD_60,2,2325.5699999999997,919,0.218
2024-12-01,Prime,18,DPD_90_PLUS,2,7081.99,919,0.218
2024-12-01,Prime,18,Paid_Off,91,0.0,919,9.902
2024-12-01,Prime,19,Charged_Off,20,110660.26,919,2.176
2024-12-01,Prime,19,Current,256,1029615.26,919,27.856
2024-12-01,Prime,19,DPD_30,9,22612.07,919,0.979
2024-12-01,Prime,19,DPD_60,2,2994.5699999999997,919,0.218
2024-12-01,Prime,19,DPD_90_PLUS,3,8105.76,919,0.326
2024-12-01,Prime,19,Paid_Off,92,0.0,919,10.011
2024-12-01,Prime,20,Charged_Off,22,117375.51,919,2.394
2024-12-01,Prime,20,Current,249,952407.08,919,27.095
2024-12-01,Prime,20,DPD_30,7,25386.89,919,0.762
2024-12-01,Prime,20,DPD_60,2,2993.9799999999996,919,0.218
2024-12-01,Prime,20,DPD_90_PLUS,2,2365.2200000000003,919,0.218
2024-12-01,Prime,20,Paid_Off,100,0.0,919,10.881
2024-12-01,Subprime,1,Current,209,697809.6,919,22.742
2024-12-01,Subprime,2,Current,180,572289.92,919,19.587
2024-12-01,Subprime,2,DPD_30,22,73485.27,919,2.394
2024-12-01,Subprime,2,Paid_Off,7,0.0,919,0.762
2024-12-01,Subprime,3,Current,166,513795.65,919,18.063
2024-12-01,Subprime,3,DPD_30,24,70221.11,919,2.612
2024-12-01,Subprime,3,DPD_60,7,19414.24,919,0.762
2024-12-01,Subprime,3,Paid_Off,12,0.0,919,1.306
2024-12-01,Subprime,4,Current,158,460354.49,919,17.193
2024-12-01,Subprime,4,DPD_30,24,81506.61,919,2.612
2024-12-01,Subprime,4,DPD_60,7,15141.19,919,0.762
2024-12-01,Subprime,4,DPD_90_PLUS,6,14328.19,919,0.653
2024-12-01,Subprime,4,Paid_Off,14,0.0,919,1.523
2024-12-01,Subprime,5,Charged_Off,4,6514.95,919,0.435
2024-12-01,Subprime,5,Current,150,423679.54,919,16.322
2024-12-01,Subprime,5,DPD_30,22,57511.77,919,2.394
2024-12-01,Subprime,5,DPD_60,12,41167.94,919,1.306
2024-12-01,Subprime,5,DPD_90_PLUS,5,13162.81,919,0.544
2024-12-01,Subprime,5,Paid_Off,16,0.0,919,1.741
2024-12-01,Subprime,6,Charged_Off,7,14629.86,919,0.762
2024-12-01,Subprime,6,Current,138,371306.34,919,15.016
2024-12-01,Subprime,6,DPD_30,23,60565.689999999995,919,2.503
2024-12-01,Subprime,6,DPD_60,12,33894.26,919,1.306
2024-12-01,Subprime,6,DPD_90_PLUS,9,24572.36,919,0.979
2024-12-01,Subprime,6,Paid_Off,20,0.0,919,2.176
2024-12-01,Subprime,7,Charged_Off,13,30237.829999999998,919,1.415
2024-12-01,Subprime,7,Current,135,351785.98,919,14.69
2024-12-01,Subprime,7,DPD_30,17,38358.53,919,1.85
2024-12-01,Subprime,7,DPD_60,11,27686.58,919,1.197
2024-12-01,Subprime,7,DPD_90_PLUS,12,30643.79,919,1.306
2024-12-01,Subprime,7,Paid_Off,21,0.0,919,2.285
2024-12-01,Subprime,8,Charged_Off,19,44502.31,919,2.067
2024-12-01,Subprime,8,Current,137,344590.24,919,14.908
2024-12-01,Subprime,8,DPD_30,10,18680.56,919,1.088
2024-12-01,Subprime,8,DPD_60,11,26259.36,919,1.197
2024-12-01,Subprime,8,DPD_90_PLUS,10,24080.61,919,1.088
2024-12-01,Subprime,8,Paid_Off,22,0.0,919,2.394
2024-12-01,Subprime,9,Charged_Off,27,63506.02,919,2.938
2024-12-01,Subprime,9,Current,126,301722.8,919,13.711
2024-12-01,Subprime,9,DPD_30,17,39650.41,919,1.85
2024-12-01,Subprime,9,DPD_60,10,17013.3,919,1.088
2024-12-01,Subprime,9,DPD_90_PLUS,6,17493.11,919,0.653
2024-12-01,Subprime,9,Paid_Off,23,0.0,919,2.503
2024-12-01,Subprime,10,Charged_Off,30,68413.08,919,3.264
2024-12-01,Subprime,10,Current,116,266060.68,919,12.622
2024-12-01,Subprime,10,DPD_30,17,31821.11,919,1.85
2024-12-01,Subprime,10,DPD_60,10,23326.77,919,1.088
2024-12-01,Subprime,10,DPD_90_PLUS,9,21855.48,919,0.979
2024-12-01,Subprime,10,Paid_Off,27,0.0,919,2.938
2024-12-01,Subprime,11,Charged_Off,35,75146.15,919,3.808
2024-12-01,Subprime,11,Current,109,238019.46,919,11.861
2024-12-01,Subprime,11,DPD_30,14,24186.260000000002,919,1.523
2024-12-01,Subprime,11,DPD_60,13,33341.15,919,1.415
2024-12-01,Subprime,11,DPD_90_PLUS,8,20395.53,919,0.871
2024-12-01,Subprime,11,Paid_Off,30,0.0,919,3.264
2024-12-01,Subprime,12,Charged_Off,38,86518.94,919,4.135
2024-12-01,Subprime,12,Current,105,216134.84,919,11.425
2024-12-01,Subprime,12,DPD_30,9,19249.18,919,0.979
2024-12-01,Subprime,12,DPD_60,8,15822.57,919,0.871
2024-12-01,Subprime,12,DPD_90_PLUS,16,35778.06,919,1.741
2024-12-01,Subprime,12,Paid_Off,33,0.0,919,3.591
2024-12-01,Subprime,13,Charged_Off,44,102169.47,919,4.788
2024-12-01,Subprime,13,Current,98,192998.97,919,10.664
2024-12-01,Subprime,13,DPD_30,10,23624.5,919,1.088
2024-12-01,Subprime,13,DPD_60,8,16505.26,919,0.871
2024-12-01,Subprime,13,DPD_90_PLUS,13,21634.25,919,1.415
2024-12-01,Subprime,13,Paid_Off,36,0.0,919,3.917
2024-12-01,Subprime,14,Charged_Off,53,116393.8,919,5.767
2024-12-01,Subprime,14,Current,91,171337.78,919,9.902
2024-12-01,Subprime,14,DPD_30,15,27239.27,919,1.632
2024-12-01,Subprime,14,DPD_60,4,6618.71,919,0.435
2024-12-01,Subprime,14,DPD_90_PLUS,9,19449.77,919,0.979
2024-12-01,Subprime,14,Paid_Off,37,0.0,919,4.026
2024-12-01,Subprime,15,Charged_Off,57,124354.38,919,6.202
2024-12-01,Subprime,15,Current,85,149020.77,919,9.249
2024-12-01,Subprime,15,DPD_30,15,30641.84,919,1.632
2024-12-01,Subprime,15,DPD_60,5,6780.62,919,0.544
2024-12-01,Subprime,15,DPD_90_PLUS,8,15614.87,919,0.871
2024-12-01,Subprime,15,Paid_Off,39,0.0,919,4.244
2024-12-01,Subprime,16,Charged_Off,58,127408.47,919,6.311
2024-12-01,Subprime,16,Current,83,143269.74,919,9.032
2024-12-01,Subprime,16,DPD_30,13,17744.77,919,1.415
2024-12-01,Subprime,16,DPD_60,4,10076.52,919,0.435
2024-12-01,Subprime,16,DPD_90_PLUS,11,17898.32,919,1.197
2024-12-01,Subprime,16,Paid_Off,40,0.0,919,4.353
2024-12-01,Subprime,17,Charged_Off,63,135753.3,919,6.855
2024-12-01,Subprime,17,Current,79,129269.29,919,8.596
2024-12-01,Subprime,17,DPD_30,11,19062.37,919,1.197
2024-12-01,Subprime,17,DPD_60,9,14359.19,919,0.979
2024-12-01,Subprime,17,DPD_90_PLUS,6,9078.32,919,0.653
2024-12-01,Subprime,17,Paid_Off,41,0.0,919,4.461
2024-12-01,Subprime,18,Charged_Off,67,141361.72,919,7.291
2024-12-01,Subprime,18,Current,77,118846.69,919,8.379
2024-12-01,Subprime,18,DPD_30,10,17513.82,919,1.088
2024-12-01,Subprime,18,DPD_60,4,6707.01,919,0.435
2024-12-01,Subprime,18,DPD_90_PLUS,10,15567.96,919,1.088
2024-12-01,Subprime,18,Paid_Off,41,0.0,919,4.461
2024-12-01,Subprime,19,Charged_Off,72,150282.49,919,7.835
2024-12-01,Subprime,19,Current,73,114354.9,919,7.943
2024-12-01,Subprime,19,DPD_30,7,5112.32,919,0.762
2024-12-01,Subprime,19,DPD_60,8,12827.310000000001,919,0.871
2024-12-01,Subprime,19,DPD_90_PLUS,6,9702.42,919,0.653
2024-12-01,Subprime,19,Paid_Off,43,0.0,919,4.679
2024-12-01,Subprime,20,Charged_Off,76,156377.34,919,8.27
2024-12-01,Subprime,20,Current,70,102053.19,919,7.617
2024-12-01,Subprime,20,DPD_30,5,7720.29,919,0.544
2024-12-01,Subprime,20,DPD_60,5,4475.2,919,0.544
2024-12-01,Subprime,20,DPD_90_PLUS,8,13690.07,919,0.871
2024-12-01,Subprime,20,Paid_Off,45,0.0,919,4.897
2025-01-01,Near_Prime,1,Current,393,2266619.85,1152,34.115
2025-01-01,Near_Prime,2,Current,375,2079536.96,1152,32.552
2025-01-01,Near_Prime,2,DPD_30,15,76963.02,1152,1.302
2025-01-01,Near_Prime,2,Paid_Off,3,0.0,1152,0.26
2025-01-01,Near_Prime,3,Current,357,1881471.67,1152,30.99
2025-01-01,Near_Prime,3,DPD_30,24,122742.56,1152,2.083
2025-01-01,Near_Prime,3,DPD_60,5,32739.88,1152,0.434
2025-01-01,Near_Prime,3,Paid_Off,7,0.0,1152,0.608
2025-01-01,Near_Prime,4,Current,354,1789739.14,1152,30.729
2025-01-01,Near_Prime,4,DPD_30,16,88736.93,1152,1.389
2025-01-01,Near_Prime,4,DPD_60,10,42481.25,1152,0.868
2025-01-01,Near_Prime,4,DPD_90_PLUS,3,13207.509999999998,1152,0.26
2025-01-01,Near_Prime,4,Paid_Off,10,0.0,1152,0.868
2025-01-01,Near_Prime,5,Charged_Off,3,13207.509999999998,1152,0.26
2025-01-01,Near_Prime,5,Current,333,1622811.38,1152,28.906
2025-01-01,Near_Prime,5,DPD_30,25,115764.44,1152,2.17
2025-01-01,Near_Prime,5,DPD_60,9,40975.85,1152,0.781
2025-01-01,Near_Prime,5,DPD_90_PLUS,6,24229.59,1152,0.521
2025-01-01,Near_Prime,5,Paid_Off,17,0.0,1152,1.476
2025-01-01,Near_Prime,6,Charged_Off,8,36876.659999999996,1152,0.694
2025-01-01,Near_Prime,6,Current,324,1517023.92,1152,28.125
2025-01-01,Near_Prime,6,DPD_30,19,73914.01,1152,1.649
2025-01-01,Near_Prime,6,DPD_60,11,46363.95,1152,0.955
2025-01-01,Near_Prime,6,DPD_90_PLUS,6,20428.23,1152,0.521
2025-01-01,Near_Prime,6,Paid_Off,25,0.0,1152,2.17
2025-01-01,Near_Prime,7,Charged_Off,11,52489.659999999996,1152,0.955
2025-01-01,Near_Prime,7,Current,316,1423124.62,1152,27.431
2025-01-01,Near_Prime,7,DPD_30,16,56620.08,1152,1.389
2025-01-01,Near_Prime,7,DPD_60,11,38346.72,1152,0.955
2025-01-01,Near_Prime,7,DPD_90_PLUS,10,35358.85,1152,0.868
2025-01-01,Near_Prime,7,Paid_Off,29,0.0,1152,2.517
2025-01-01,Near_Prime,8,Charged_Off,17,64899.64,1152,1.476
2025-01-01,Near_Prime,8,Current,293,1249162.11,1152,25.434
2025-01-01,Near_Prime,8,DPD_30,30,123754.46,1152,2.604
2025-01-01,Near_Prime,8,DPD_60,7,22314.100000000002,1152,0.608
2025-01-01,Near_Prime,8,DPD_90_PLUS,12,48743.76,1152,1.042
2025-01-01,Near_Prime,8,Paid_Off,34,0.0,1152,2.951
2025-01-01,Near_Prime,9,Charged_Off,25,100076.83,1152,2.17
2025-01-01,Near_Prime,9,Current,290,1173693.18,1152,25.174
2025-01-01,Near_Prime,9,DPD_30,19,82173.04,1152,1.649
2025-01-01,Near_Prime,9,DPD_60,9,31244.34,1152,0.781
2025-01-01,Near_Prime,9,DPD_90_PLUS,9,27441.19,1152,0.781
2025-01-01,Near_Prime,9,Paid_Off,41,0.0,1152,3.559
2025-01-01,Near_Prime,10,Charged_Off,30,112315.03,1152,2.604
2025-01-01,Near_Prime,10,Current,280,1080010.82,1152,24.306
2025-01-01,Near_Prime,10,DPD_30,16,83088.13,1152,1.389
2025-01-01,Near_Prime,10,DPD_60,11,33603.48,1152,0.955
2025-01-01,Near_Prime,10,DPD_90_PLUS,8,21615.48,1152,0.694
2025-01-01,Near_Prime,10,Paid_Off,48,0.0,1152,4.167
2025-01-01,Near_Prime,11,Charged_Off,34,121593.49,1152,2.951
2025-01-01,Near_Prime,11,Current,276,1037287.13,1152,23.958
2025-01-01,Near_Prime,11,DPD_30,13,45397.39,1152,1.128
2025-01-01,Near_Prime,11,DPD_60,9,42867.93,1152,0.781
2025-01-01,Near_Prime,11,DPD_90_PLUS,9,23349.86,1152,0.781
2025-01-01,Near_Prime,11,Paid_Off,52,0.0,1152,4.514
2025-01-01,Near_Prime,12,Charged_Off,41,141475.88,1152,3.559
2025-01-01,Near_Prime,12,Current,265,952246.81,1152,23.003
2025-01-01,Near_Prime,12,DPD_30,21,69900.32,1152,1.823
2025-01-01,Near_Prime,12,DPD_60,6,25726.16,1152,0.521
2025-01-01,Near_Prime,12,DPD_90_PLUS,6,22767.75,1152,0.521
2025-01-01,Near_Prime,12,Paid_Off,54,0.0,1152,4.688
2025-01-01,Near_Prime,13,Charged_Off,45,155853.47,1152,3.906
2025-01-01,Near_Prime,13,Current,255,868995.23,1152,22.135
2025-01-01,Near_Prime,13,DPD_30,20,65537.32,1152,1.736
2025-01-01,Near_Prime,13,DPD_60,8,30104.010000000002,1152,0.694
2025-01-01,Near_Prime,13,DPD_90_PLUS,6,21306.91,1152,0.521
2025-01-01,Near_Prime,13,Paid_Off,59,0.0,1152,5.122
2025-01-01,Near_Prime,14,Charged_Off,46,157342.94,1152,3.993
2025-01-01,Near_Prime,14,Current,245,800526.46,1152,21.267
2025-01-01,Near_Prime,14,DPD_30,21,61712.83,1152,1.823
2025-01-01,Near_Prime,14,DPD_60,9,27881.86,1152,0.781
2025-01-01,Near_Prime,14,DPD_90_PLUS,10,37024.54,1152,0.868
2025-01-01,Near_Prime,14,Paid_Off,62,0.0,1152,5.382
2025-01-01,Near_Prime,15,Charged_Off,52,177453.03,1152,4.514
2025-01-01,Near_Prime,15,Current,238,739347.09,1152,20.66
2025-01-01,Near_Prime,15,DPD_30,20,53862.56,1152,1.736
2025-01-01,Near_Prime,15,DPD_60,8,23370.87,1152,0.694
2025-01-01,Near_Prime,15,DPD_90_PLUS,11,38730.95,1152,0.955
2025-01-01,Near_Prime,15,Paid_Off,64,0.0,1152,5.556
2025-01-01,Near_Prime,16,Charged_Off,55,190090.99,1152,4.774
2025-01-01,Near_Prime,16,Current,235,700046.5,1152,20.399
2025-01-01,Near_Prime,16,DPD_30,13,35893.18,1152,1.128
2025-01-01,Near_Prime,16,DPD_60,8,20705.19,1152,0.694
2025-01-01,Near_Prime,16,DPD_90_PLUS,15,43264.4,1152,1.302
2025-01-01,Near_Prime,16,Paid_Off,67,0.0,1152,5.816
2025-01-01,Near_Prime,17,Charged_Off,64,217696.3,1152,5.556
2025-01-01,Near_Prime,17,Current,230,651793.67,1152,19.965
2025-01-01,Near_Prime,17,DPD_30,14,31963.21,1152,1.215
2025-01-01,Near_Prime,17,DPD_60,4,14645.73,1152,0.347
2025-01-01,Near_Prime,17,DPD_90_PLUS,12,29500.68,1152,1.042
2025-01-01,Near_Prime,17,Paid_Off,69,0.0,1152,5.99
2025-01-01,Near_Prime,18,Charged_Off,72,238409.13999999998,1152,6.25
2025-01-01,Near_Prime,18,Current,227,608942.98,1152,19.705
2025-01-01,Near_Prime,18,DPD_30,15,39889.77,1152,1.302
2025-01-01,Near_Prime,18,DPD_60,3,9784.45,1152,0.26
2025-01-01,Near_Prime,18,DPD_90_PLUS,7,16353.97,1152,0.608
2025-01-01,Near_Prime,18,Paid_Off,69,0.0,1152,5.99
2025-01-01,Near_Prime,19,Charged_Off,75,245899.73,1152,6.51
2025-01-01,Near_Prime,19,Current,218,558601.48,1152,18.924
2025-01-01,Near_Prime,19,DPD_30,14,34775.07,1152,1.215
2025-01-01,Near_Prime,19,DPD_60,9,20873.579999999998,1152,0.781
2025-01-01,Near_Prime,19,DPD_90_PLUS,5,12866.21,1152,0.434
2025-01-01,Near_Prime,19,Paid_Off,72,0.0,1152,6.25
2025-01-01,Prime,1,Current,458,3997218.35,1152,39.757
2025-01-01,Prime,2,Current,436,3601526.14,1152,37.847
2025-01-01,Prime,2,DPD_30,18,184983.79,1152,1.563
2025-01-01,Prime,2,Paid_Off,4,0.0,1152,0.347
2025-01-01,Prime,3,Current,431,3413415.26,1152,37.413
2025-01-01,Prime,3,DPD_30,12,90100.69,1152,1.042
2025-01-01,Prime,3,DPD_60,3,37505.27,1152,0.26
2025-01-01,Prime,3,Paid_Off,12,0.0,1152,1.042
2025-01-01,Prime,4,Current,417,3143802.09,1152,36.198
2025-01-01,Prime,4,DPD_30,15,144214.71,1152,1.302
2025-01-01,Prime,4,DPD_60,3,17950.329999999998,1152,0.26
2025-01-01,Prime,4,DPD_90_PLUS,3,35709.96,1152,0.26
2025-01-01,Prime,4,Paid_Off,20,0.0,1152,1.736
2025-01-01,Prime,5,Charged_Off,1,12617.09,1152,0.087
2025-01-01,Prime,5,Current,411,3003369.91,1152,35.677
2025-01-01,Prime,5,DPD_30,14,85993.5,1152,1.215
2025-01-01,Prime,5,DPD_60,3,32024.56,1152,0.26
2025-01-01,Prime,5,DPD_90_PLUS,3,25381.5,1152,0.26
2025-01-01,Prime,5,Paid_Off,26,0.0,1152,2.257
2025-01-01,Prime,6,Charged_Off,4,37998.59,1152,0.347
2025-01-01,Prime,6,Current,403,2798623.73,1152,34.983
2025-01-01,Prime,6,DPD_30,14,106075.54000000001,1152,1.215
2025-01-01,Prime,6,DPD_60,5,20316.649999999998,1152,0.434
2025-01-01,Prime,6,DPD_90_PLUS,3,30281.48,1152,0.26
2025-01-01,Prime,6,Paid_Off,29,0.0,1152,2.517
2025-01-01,Prime,7,Charged_Off,5,55163.84,1152,0.434
2025-01-01,Prime,7,Current,399,2608700.3,1152,34.635
2025-01-01,Prime,7,DPD_30,10,82801.26,1152,0.868
2025-01-01,Prime,7,DPD_60,5,31363.78,1152,0.434
2025-01-01,Prime,7,DPD_90_PLUS,5,22324.07,1152,0.434
2025-01-01,Prime,7,Paid_Off,34,0.0,1152,2.951
2025-01-01,Prime,8,Charged_Off,8,73521.67,1152,0.694
2025-01-01,Prime,8,Current,389,2443555.53,1152,33.767
2025-01-01,Prime,8,DPD_30,15,77859.03,1152,1.302
2025-01-01,Prime,8,DPD_60,3,40788.380000000005,1152,0.26
2025-01-01,Prime,8,DPD_90_PLUS,6,25623.46,1152,0.521
2025-01-01,Prime,8,Paid_Off,37,0.0,1152,3.212
2025-01-01,Prime,9,Charged_Off,11,85785.68,1152,0.955
2025-01-01,Prime,9,Current,381,2274768.45,1152,33.073
2025-01-01,Prime,9,DPD_30,14,86086.51,1152,1.215
2025-01-01,Prime,9,DPD_60,7,43497.659999999996,1152,0.608
2025-01-01,Prime,9,DPD_90_PLUS,4,34140.17,1152,0.347
2025-01-01,Prime,9,Paid_Off,41,0.0,1152,3.559
2025-01-01,Prime,10,Charged_Off,13,91443.06,1152,1.128
2025-01-01,Prime,10,Current,378,2147722.37,1152,32.813
2025-01-01,Prime,10,DPD_30,10,70475.08,1152,0.868
2025-01-01,Prime,10,DPD_60,4,27604.92,1152,0.347
2025-01-01,Prime,10,DPD_90_PLUS,8,61837.02,1152,0.694
2025-01-01,Prime,10,Paid_Off,45,0.0,1152,3.906
2025-01-01,Prime,11,Charged_Off,18,128462.25,1152,1.563
2025-01-01,Prime,11,Current,373,2013771.71,1152,32.378
2025-01-01,Prime,11,DPD_30,7,47654.1,1152,0.608
2025-01-01,Prime,11,DPD_60,7,56485.78,1152,0.608
2025-01-01,Prime,11,DPD_90_PLUS,4,24114.4,1152,0.347
2025-01-01,Prime,11,Paid_Off,49,0.0,1152,4.253
2025-01-01,Prime,12,Charged_Off,22,152576.65,1152,1.91
2025-01-01,Prime,12,Current,363,1892272.87,1152,31.51
2025-01-01,Prime,12,DPD_30,9,49699.24,1152,0.781
2025-01-01,Prime,12,DPD_60,3,11398.1,1152,0.26
2025-01-01,Prime,12,DPD_90_PLUS,5,42774.67,1152,0.434
2025-01-01,Prime,12,Paid_Off,56,0.0,1152,4.861
2025-01-01,Prime,13,Charged_Off,25,177703.58,1152,2.17
2025-01-01,Prime,13,Current,352,1762742.86,1152,30.556
2025-01-01,Prime,13,DPD_30,13,52901.72,1152,1.128
2025-01-01,Prime,13,DPD_60,1,5220.5,1152,0.087
2025-01-01,Prime,13,DPD_90_PLUS,3,20574.79,1152,0.26
2025-01-01,Prime,13,Paid_Off,64,0.0,1152,5.556
2025-01-01,Prime,14,Charged_Off,28,198278.37,1152,2.431
2025-01-01,Prime,14,Current,354,1681421.04,1152,30.729
2025-01-01,Prime,14,DPD_30,6,25770.53,1152,0.521
2025-01-01,Prime,14,DPD_60,1,2879.56,1152,0.087
2025-01-01,Prime,14,DPD_90_PLUS,1,4944.19,1152,0.087
2025-01-01,Prime,14,Paid_Off,68,0.0,1152,5.903
2025-01-01,Prime,15,Charged_Off,28,198278.37,1152,2.431
2025-01-01,Prime,15,Current,341,1544567.26,1152,29.601
2025-01-01,Prime,15,DPD_30,10,40790.159999999996,1152,0.868
2025-01-01,Prime,15,DPD_60,2,3718.48,1152,0.174
2025-01-01,Prime,15,DPD_90_PLUS,1,4732.88,1152,0.087
2025-01-01,Prime,15,Paid_Off,76,0.0,1152,6.597
2025-01-01,Prime,16,Charged_Off,29,203011.25,1152,2.517
2025-01-01,Prime,16,Current,334,1429164.83,1152,28.993
2025-01-01,Prime,16,DPD_30,10,56546.64,1152,0.868
2025-01-01,Prime,16,DPD_60,5,21940.010000000002,1152,0.434
2025-01-01,Prime,16,DPD_90_PLUS,2,3593.13,1152,0.174
2025-01-01,Prime,16,Paid_Off,78,0.0,1152,6.771
2025-01-01,Prime,17,Charged_Off,30,204777.68,1152,2.604
2025-01-01,Prime,17,Current,327,1340534.17,1152,28.385
2025-01-01,Prime,17,DPD_30,7,34785.24,1152,0.608
2025-01-01,Prime,17,DPD_60,4,29485.11,1152,0.347
2025-01-01,Prime,17,DPD_90_PLUS,5,17514.41,1152,0.434
2025-01-01,Prime,17,Paid_Off,85,0.0,1152,7.378
2025-01-01,Prime,18,Charged_Off,34,215589.31,1152,2.951
2025-01-01,Prime,18,Current,322,1248756.6,1152,27.951
2025-01-01,Prime,18,DPD_30,7,30050.99,1152,0.608
2025-01-01,Prime,18,DPD_60,4,24802.68,1152,0.347
2025-01-01,Prime,18,DPD_90_PLUS,3,18352.82,1152,0.26
2025-01-01,Prime,18,Paid_Off,88,0.0,1152,7.639
2025-01-01,Prime,19,Charged_Off,36,229100.16,1152,3.125
2025-01-01,Prime,19,Current,318,1184969.58,1152,27.604
2025-01-01,Prime,19,DPD_30,7,23451.95,1152,0.608
2025-01-01,Prime,19,DPD_60,4,19247.11,1152,0.347
2025-01-01,Prime,19,DPD_90_PLUS,4,21052.43,1152,0.347
2025-01-01,Prime,19,Paid_Off,89,0.0,1152,7.726
2025-01-01,Subprime,1,Current,301,1056960.51,1152,26.128
2025-01-01,Subprime,2,Current,264,885626.69,1152,22.917
2025-01-01,Subprime,2,DPD_30,33,114461.51,1152,2.865
2025-01-01,Subprime,2,Paid_Off,4,0.0,1152,0.347
2025-01-01,Subprime,3,Current,251,806607.3,1152,21.788
2025-01-01,Subprime,3,DPD_30,26,79682.33,1152,2.257
2025-01-01,Subprime,3,DPD_60,19,66278.26,1152,1.649
2025-01-01,Subprime,3,Paid_Off,5,0.0,1152,0.434
2025-01-01,Subprime,4,Current,236,723471.64,1152,20.486
2025-01-01,Subprime,4,DPD_30,25,75672.54,1152,2.17
2025-01-01,Subprime,4,DPD_60,17,54760.619999999995,1152,1.476
2025-01-01,Subprime,4,DPD_90_PLUS,13,42983.39,1152,1.128
2025-01-01,Subprime,4,Paid_Off,10,0.0,1152,0.868
2025-01-01,Subprime,5,Charged_Off,8,27738.58,1152,0.694
2025-01-01,Subprime,5,Current,222,649407.56,1152,19.271
2025-01-01,Subprime,5,DPD_30,25,82034.53,1152,2.17
2025-01-01,Subprime,5,DPD_60,16,41067.78,1152,1.389
2025-01-01,Subprime,5,DPD_90_PLUS,16,46572.200000000004,1152,1.389
2025-01-01,Subprime,5,Paid_Off,14,0.0,1152,1.215
2025-01-01,Subprime,6,Charged_Off,20,65341.6,1152,1.736
2025-01-01,Subprime,6,Current,213,603195.7,1152,18.49
2025-01-01,Subprime,6,DPD_30,21,62116.86,1152,1.823
2025-01-01,Subprime,6,DPD_60,13,29856.989999999998,1152,1.128
2025-01-01,Subprime,6,DPD_90_PLUS,16,39660.23,1152,1.389
2025-01-01,Subprime,6,Paid_Off,18,0.0,1152,1.563
2025-01-01,Subprime,7,Charged_Off,30,95161.58,1152,2.604
2025-01-01,Subprime,7,Current,206,548821.35,1152,17.882
2025-01-01,Subprime,7,DPD_30,23,67455.35,1152,1.997
2025-01-01,Subprime,7,DPD_60,10,25686.15,1152,0.868
2025-01-01,Subprime,7,DPD_90_PLUS,12,20528.25,1152,1.042
2025-01-01,Subprime,7,Paid_Off,20,0.0,1152,1.736
2025-01-01,Subprime,8,Charged_Off,38,109075.75,1152,3.299
2025-01-01,Subprime,8,Current,201,513291.54,1152,17.448
2025-01-01,Subprime,8,DPD_30,17,40074.18,1152,1.476
2025-01-01,Subprime,8,DPD_60,15,46352.48,1152,1.302
2025-01-01,Subprime,8,DPD_90_PLUS,10,19514.13,1152,0.868
2025-01-01,Subprime,8,Paid_Off,20,0.0,1152,1.736
2025-01-01,Subprime,9,Charged_Off,41,115043.01,1152,3.559
2025-01-01,Subprime,9,Current,184,446925.22000000003,1152,15.972
2025-01-01,Subprime,9,DPD_30,27,64972.65,1152,2.344
2025-01-01,Subprime,9,DPD_60,14,33730.01,1152,1.215
2025-01-01,Subprime,9,DPD_90_PLUS,14,36768.5,1152,1.215
2025-01-01,Subprime,9,Paid_Off,21,0.0,1152,1.823
2025-01-01,Subprime,10,Charged_Off,50,143620.11000000002,1152,4.34
2025-01-01,Subprime,10,Current,180,417978.66,1152,15.625
2025-01-01,Subprime,10,DPD_30,17,40492.82,1152,1.476
2025-01-01,Subprime,10,DPD_60,19,41651.94,1152,1.649
2025-01-01,Subprime,10,DPD_90_PLUS,12,21422.74,1152,1.042
2025-01-01,Subprime,10,Paid_Off,23,0.0,1152,1.997
2025-01-01,Subprime,11,Charged_Off,57,154990.19,1152,4.948
2025-01-01,Subprime,11,Current,175,387139.78,1152,15.191
2025-01-01,Subprime,11,DPD_30,17,39602.28,1152,1.476
2025-01-01,Subprime,11,DPD_60,9,18942.42,1152,0.781
2025-01-01,Subprime,11,DPD_90_PLUS,16,35988.76,1152,1.389
2025-01-01,Subprime,11,Paid_Off,27,0.0,1152,2.344
2025-01-01,Subprime,12,Charged_Off,63,172285.27,1152,5.469
2025-01-01,Subprime,12,Current,163,344156.66,1152,14.149
2025-01-01,Subprime,12,DPD_30,18,38514.95,1152,1.563
2025-01-01,Subprime,12,DPD_60,13,29094.06,1152,1.128
2025-01-01,Subprime,12,DPD_90_PLUS,16,29977.559999999998,1152,1.389
2025-01-01,Subprime,12,Paid_Off,28,0.0,1152,2.431
2025-01-01,Subprime,13,Charged_Off,70,184565.68,1152,6.076
2025-01-01,Subprime,13,Current,151,303851.12,1152,13.108
2025-01-01,Subprime,13,DPD_30,17,36205.83,1152,1.476
2025-01-01,Subprime,13,DPD_60,13,29229.59,1152,1.128
2025-01-01,Subprime,13,DPD_90_PLUS,16,30074.16,1152,1.389
2025-01-01,Subprime,13,Paid_Off,34,0.0,1152,2.951
2025-01-01,Subprime,14,Charged_Off,76,194822.73,1152,6.597
2025-01-01,Subprime,14,Current,149,289532.97,1152,12.934
