customer_id,vintage_month,credit_score_band,credit_score,income_band,region,loan_purpose,origination_balance
101212,2024-10-01,Near_Prime,670,Medium,South,Card_Refinance,8144.06
101213,2024-10-01,Subprime,586,Medium,West,Cash_Advance,4239.52
101214,2024-10-01,Prime,811,Medium,South,Travel,12333.47
101215,2024-10-01,Near_Prime,712,Medium,Northeast,Cash_Advance,7881.45
101216,2024-10-01,Prime,821,Medium,South,General_Spend,4535.63
101217,2024-10-01,Near_Prime,676,Medium,Midwest,Retail_Purchase,6392.33
101218,2024-10-01,Prime,765,Low,West,General_Spend,17359.98
101219,2024-10-01,Prime,736,High,West,Cash_Advance,4272.42
101220,2024-10-01,Near_Prime,697,Low,Midwest,Cash_Advance,9699.34
101221,2024-10-01,Subprime,658,High,South,Travel,619.86
101222,2024-10-01,Subprime,594,Low,Midwest,Card_Refinance,6149.01
101223,2024-10-01,Prime,763,Low,West,General_Spend,3812.11
101224,2024-10-01,Prime,774,Medium,West,Cash_Advance,17797.29
101225,2024-10-01,Subprime,586,High,South,Travel,3184.31
101226,2024-10-01,Near_Prime,662,Low,Midwest,Travel,2451.55
101227,2024-10-01,Near_Prime,672,Low,Midwest,Retail_Purchase,3237.9
101228,2024-10-01,Prime,770,Low,Midwest,Card_Refinance,9747.69
101229,2024-10-01,Near_Prime,704,Low,South,General_Spend,6612.98
101230,2024-10-01,Near_Prime,707,Low,Midwest,Retail_Purchase,15877.18
101231,2024-10-01,Near_Prime,671,Low,Midwest,General_Spend,7612.7
101232,2024-10-01,Near_Prime,712,High,Midwest,Cash_Advance,8725.28
101233,2024-10-01,Prime,769,Medium,West,Retail_Purchase,3436.59
101234,2024-10-01,Prime,730,Medium,Northeast,Travel,18819.14
101235,2024-10-01,Near_Prime,680,High,Northeast,Cash_Advance,2334.61
101236,2024-10-01,Prime,812,Medium,Midwest,General_Spend,3210.85
101237,2024-10-01,Prime,800,High,West,Cash_Advance,4801.19
101238,2024-10-01,Prime,802,Medium,South,Retail_Purchase,8004.72
101239,2024-10-01,Subprime,638,High,South,Cash_Advance,3941.42
101240,2024-10-01,Near_Prime,704,High,South,General_Spend,13305.23
101241,2024-10-01,Prime,754,Medium,Midwest,Card_Refinance,5478.76
101242,2024-10-01,Near_Prime,695,Medium,South,Card_Refinance,15872.21
101243,2024-10-01,Subprime,584,High,West,Card_Refinance,730.93
101244,2024-10-01,Prime,739,High,Midwest,Card_Refinance,6887.55
101245,2024-10-01,Subprime,630,High,Northeast,Travel,1137.35
101246,2024-10-01,Near_Prime,675,Medium,West,General_Spend,8730.06
101247,2024-10-01,Prime,733,Medium,Midwest,Retail_Purchase,2768.71
101248,2024-10-01,Near_Prime,697,Low,Northeast,General_Spend,6191.43
101249,2024-10-01,Near_Prime,662,Low,Northeast,Card_Refinance,4582.83
101250,2024-10-01,Subprime,635,Low,South,Cash_Advance,2499.15
101251,2024-10-01,Near_Prime,683,Medium,Northeast,Travel,2818.21
101252,2024-10-01,Prime,732,Medium,West,Retail_Purchase,7828.07
101253,2024-10-01,Near_Prime,670,High,Midwest,Card_Refinance,1726.84
101254,2024-10-01,Near_Prime,716,Low,Northeast,Card_Refinance,7137.05
101255,2024-10-01,Prime,832,Low,Midwest,Travel,943.82
101256,2024-10-01,Near_Prime,660,High,Midwest,Travel,12047.43
101257,2024-10-01,Prime,766,High,South,General_Spend,8073.64
101258,2024-10-01,Near_Prime,703,Low,Midwest,Cash_Advance,1484.15
101259,2024-10-01,Near_Prime,698,Medium,Northeast,Cash_Advance,4839.5
101260,2024-10-01,Prime,740,Medium,Midwest,Travel,3087.13
101261,2024-10-01,Near_Prime,694,Medium,South,General_Spend,1256.74
101262,2024-10-01,Near_Prime,673,Medium,South,Travel,1296.68
101263,2024-10-01,Near_Prime,695,High,Northeast,Retail_Purchase,9648.85
101264,2024-10-01,Prime,757,Medium,Midwest,Cash_Advance,13310.3
101265,2024-10-01,Prime,778,Medium,Midwest,Travel,10249.54
101266,2024-10-01,Prime,834,Medium,West,Retail_Purchase,9445.84
101267,2024-10-01,Near_Prime,713,Medium,South,Card_Refinance,5660.45
101268,2024-10-01,Near_Prime,664,Low,South,Card_Refinance,6839.67
101269,2024-10-01,Near_Prime,716,Low,Northeast,General_Spend,5035.51
101270,2024-10-01,Subprime,637,Medium,Northeast,Card_Refinance,3593.68
101271,2024-10-01,Near_Prime,699,Low,West,Card_Refinance,3847.49
101272,2024-10-01,Prime,797,High,West,Retail_Purchase,4276.54
101273,2024-10-01,Near_Prime,677,High,South,General_Spend,2415.99
101274,2024-10-01,Near_Prime,686,Medium,Northeast,General_Spend,5923.34
101275,2024-10-01,Subprime,658,Medium,Midwest,Card_Refinance,4178.48
101276,2024-10-01,Subprime,618,Low,South,Cash_Advance,4262.87
101277,2024-10-01,Prime,761,Low,West,Retail_Purchase,9375.25
101278,2024-10-01,Subprime,599,Low,Northeast,Cash_Advance,2236.8
101279,2024-10-01,Prime,813,Low,West,Travel,7045.64
101280,2024-10-01,Prime,735,Medium,West,Card_Refinance,9017.15
101281,2024-10-01,Prime,792,Medium,South,Retail_Purchase,6491.51
101282,2024-10-01,Prime,767,Low,South,Card_Refinance,6684.51
101283,2024-10-01,Near_Prime,661,High,South,General_Spend,7550.42
101284,2024-10-01,Prime,754,Medium,Midwest,General_Spend,5745.62
101285,2024-10-01,Prime,757,High,Midwest,Cash_Advance,4458.05
101286,2024-10-01,Subprime,614,High,Midwest,Card_Refinance,6188.64
101287,2024-10-01,Near_Prime,709,Low,South,Travel,6250.86
101288,2024-10-01,Near_Prime,670,High,South,Cash_Advance,16307.91
101289,2024-10-01,Near_Prime,670,Medium,Midwest,Cash_Advance,6481.52
101290,2024-10-01,Subprime,588,Medium,Northeast,Travel,3134.96
101291,2024-10-01,Prime,726,Low,South,Retail_Purchase,10923.43
101292,2024-10-01,Prime,816,Medium,Northeast,Retail_Purchase,10133.51
101293,2024-10-01,Subprime,601,High,Northeast,Card_Refinance,3751.69
101294,2024-10-01,Subprime,620,Medium,Northeast,General_Spend,6189.43
101295,2024-10-01,Prime,827,Medium,Northeast,General_Spend,7129.61
101296,2024-10-01,Subprime,635,High,South,General_Spend,2073.92
101297,2024-10-01,Near_Prime,684,High,South,Cash_Advance,3069.0
101298,2024-10-01,Near_Prime,700,Medium,South,Cash_Advance,2463.07
101299,2024-10-01,Prime,784,High,Northeast,Card_Refinance,7502.74
101300,2024-10-01,Near_Prime,680,Medium,West,Travel,6728.46
101301,2024-10-01,Near_Prime,672,Medium,Midwest,Retail_Purchase,4342.52
101302,2024-10-01,Near_Prime,693,Medium,West,Card_Refinance,11452.93
101303,2024-10-01,Prime,791,Low,West,Travel,8785.34
101304,2024-10-01,Prime,824,Medium,West,Card_Refinance,3680.19
101305,2024-10-01,Prime,790,Medium,Midwest,Retail_Purchase,10523.07
101306,2024-10-01,Prime,828,Low,South,General_Spend,4007.34
101307,2024-10-01,Prime,743,Low,South,Card_Refinance,19823.69
101308,2024-10-01,Near_Prime,677,High,Midwest,Card_Refinance,5840.28
101309,2024-10-01,Prime,767,Medium,Midwest,Cash_Advance,10846.6
101310,2024-10-01,Near_Prime,709,Medium,South,General_Spend,2965.28
101311,2024-10-01,Near_Prime,688,Medium,Northeast,Card_Refinance,4691.59
101312,2024-10-01,Subprime,611,Medium,Midwest,Cash_Advance,1561.94
101313,2024-10-01,Near_Prime,679,Medium,South,General_Spend,3395.31
101314,2024-10-01,Near_Prime,671,High,Midwest,Card_Refinance,6932.99
101315,2024-10-01,Prime,788,Medium,West,Travel,13000.07
101316,2024-10-01,Prime,821,High,South,Retail_Purchase,19650.21
101317,2024-10-01,Near_Prime,718,Medium,South,Travel,987.22
101318,2024-10-01,Subprime,589,High,South,Cash_Advance,1381.03
101319,2024-10-01,Subprime,629,Medium,South,Card_Refinance,1886.17
101320,2024-10-01,Subprime,653,Medium,South,Travel,8673.55
101321,2024-10-01,Subprime,626,High,West,General_Spend,3787.01
101322,2024-10-01,Subprime,601,Medium,Northeast,Card_Refinance,3462.13
101323,2024-10-01,Subprime,583,Medium,Midwest,General_Spend,5018.71
101324,2024-10-01,Prime,769,Medium,Northeast,Card_Refinance,6241.33
101325,2024-10-01,Near_Prime,706,Low,South,Travel,4563.52
101326,2024-10-01,Subprime,628,Medium,South,Cash_Advance,1796.83
101327,2024-10-01,Prime,721,Low,South,Travel,21045.64
101328,2024-10-01,Prime,805,High,South,General_Spend,6047.61
101329,2024-10-01,Near_Prime,702,Medium,Midwest,Travel,5962.28
101330,2024-10-01,Prime,845,Low,Northeast,General_Spend,11488.62
101331,2024-10-01,Prime,742,Medium,Midwest,Card_Refinance,8381.54
101332,2024-10-01,Prime,810,High,West,Travel,4051.18
101333,2024-10-01,Subprime,627,High,West,General_Spend,5147.88
101334,2024-10-01,Near_Prime,712,Low,South,Retail_Purchase,7590.29
101335,2024-10-01,Subprime,597,Low,Northeast,Cash_Advance,5531.35
101336,2024-10-01,Prime,833,Medium,Midwest,General_Spend,11257.08
101337,2024-10-01,Near_Prime,662,Low,Northeast,Cash_Advance,6769.54
101338,2024-10-01,Subprime,657,Medium,West,General_Spend,2713.61
101339,2024-10-01,Near_Prime,663,Medium,West,Retail_Purchase,6125.98
101340,2024-10-01,Prime,745,Medium,South,General_Spend,5890.81
101341,2024-10-01,Prime,765,Medium,Midwest,Card_Refinance,22646.96
101342,2024-10-01,Near_Prime,707,Medium,West,Card_Refinance,4202.68
101343,2024-10-01,Prime,847,Low,West,Card_Refinance,2818.33
101344,2024-10-01,Prime,800,High,West,Retail_Purchase,8246.94
101345,2024-10-01,Subprime,653,High,Midwest,Travel,4888.13
101346,2024-10-01,Near_Prime,679,Medium,South,General_Spend,3969.12
101347,2024-10-01,Subprime,646,Medium,South,Cash_Advance,2460.42
101348,2024-10-01,Prime,747,Low,Midwest,Retail_Purchase,8993.85
101349,2024-10-01,Prime,808,Medium,West,Retail_Purchase,4604.25
101350,2024-10-01,Prime,847,Medium,Northeast,Travel,7724.98
101351,2024-10-01,Prime,805,Low,South,Card_Refinance,7727.88
101352,2024-10-01,Prime,840,Low,Northeast,Travel,6123.13
101353,2024-10-01,Near_Prime,686,Low,Northeast,General_Spend,6644.44
101354,2024-10-01,Near_Prime,690,Low,South,Travel,11281.61
101355,2024-10-01,Near_Prime,715,High,Midwest,Card_Refinance,6169.17
101356,2024-10-01,Near_Prime,705,High,West,Cash_Advance,5040.12
101357,2024-10-01,Near_Prime,702,Low,South,Cash_Advance,4888.17
101358,2024-10-01,Near_Prime,712,High,West,Retail_Purchase,3181.87
101359,2024-10-01,Subprime,634,Medium,West,Retail_Purchase,4902.04
101360,2024-10-01,Near_Prime,692,High,West,General_Spend,12193.12
101361,2024-10-01,Prime,794,High,South,Travel,12186.21
101362,2024-10-01,Subprime,635,Low,Midwest,Cash_Advance,1746.98
101363,2024-10-01,Prime,765,High,Northeast,Card_Refinance,17759.99
101364,2024-10-01,Prime,787,Medium,South,Card_Refinance,5940.23
101365,2024-10-01,Near_Prime,711,High,South,Retail_Purchase,3857.01
101366,2024-10-01,Near_Prime,671,High,Midwest,Card_Refinance,4099.09
101367,2024-10-01,Near_Prime,699,Low,Northeast,Retail_Purchase,4510.27
101368,2024-10-01,Near_Prime,712,Medium,West,General_Spend,1375.98
101369,2024-10-01,Prime,845,Medium,South,Cash_Advance,14131.64
101370,2024-10-01,Prime,794,High,West,Retail_Purchase,8027.37
101371,2024-10-01,Prime,730,High,Midwest,Travel,3838.56
101372,2024-10-01,Near_Prime,715,Medium,South,Cash_Advance,2365.5
101373,2024-10-01,Prime,820,Low,Midwest,General_Spend,7795.17
101374,2024-10-01,Subprime,580,Medium,West,Cash_Advance,4296.17
101375,2024-10-01,Subprime,629,Medium,West,Retail_Purchase,3416.96
101376,2024-10-01,Subprime,594,High,South,Cash_Advance,1507.49
101377,2024-10-01,Prime,729,Low,Northeast,Cash_Advance,12368.25
101378,2024-10-01,Subprime,653,Medium,West,Travel,5228.32
101379,2024-10-01,Near_Prime,707,Medium,South,Card_Refinance,2697.66
101380,2024-10-01,Near_Prime,661,Low,South,Retail_Purchase,11303.6
101381,2024-10-01,Prime,733,Medium,Northeast,Retail_Purchase,6569.2
101382,2024-10-01,Subprime,646,Medium,Northeast,Retail_Purchase,1296.09
101383,2024-10-01,Near_Prime,704,Medium,Midwest,Card_Refinance,7652.08
101384,2024-10-01,Near_Prime,707,Medium,South,Retail_Purchase,8387.13
101385,2024-10-01,Subprime,648,Medium,South,Card_Refinance,1881.6
101386,2024-10-01,Near_Prime,679,High,Northeast,General_Spend,11791.73
101387,2024-10-01,Near_Prime,667,Medium,Northeast,General_Spend,6638.74
101388,2024-10-01,Prime,722,Medium,South,General_Spend,8253.14
101389,2024-10-01,Subprime,651,Low,South,Retail_Purchase,10104.19
101390,2024-10-01,Prime,727,High,Northeast,Cash_Advance,19835.24
101391,2024-10-01,Near_Prime,700,Low,West,General_Spend,9634.39
101392,2024-10-01,Subprime,607,Low,Northeast,Card_Refinance,4268.48
101393,2024-10-01,Prime,834,Low,Midwest,Retail_Purchase,5984.24
101394,2024-10-01,Prime,764,Medium,South,General_Spend,9155.62
101395,2024-10-01,Subprime,581,Medium,South,Travel,5039.07
101396,2024-10-01,Near_Prime,704,Medium,West,Retail_Purchase,16190.55
101397,2024-10-01,Near_Prime,666,Low,West,General_Spend,3965.7
101398,2024-10-01,Prime,823,Medium,South,Travel,5464.73
101399,2024-10-01,Near_Prime,668,High,Midwest,Cash_Advance,2871.65
101400,2024-10-01,Prime,787,Medium,Northeast,Travel,7671.69
101401,2024-10-01,Near_Prime,689,Medium,Midwest,Retail_Purchase,10735.65
101402,2024-10-01,Prime,760,Low,Northeast,Travel,12070.28
101403,2024-10-01,Subprime,629,High,West,General_Spend,6580.24
101404,2024-10-01,Prime,819,Medium,Northeast,Retail_Purchase,5245.4
101405,2024-10-01,Near_Prime,666,Medium,Midwest,Cash_Advance,7056.16
101406,2024-10-01,Subprime,584,Low,Midwest,Card_Refinance,5938.67
101407,2024-10-01,Subprime,610,High,Midwest,Card_Refinance,1401.04
101408,2024-10-01,Prime,737,Low,Northeast,Retail_Purchase,9046.31
101409,2024-10-01,Near_Prime,701,Low,West,Cash_Advance,1226.09
101410,2024-10-01,Near_Prime,671,Medium,South,Card_Refinance,9681.72
101411,2024-10-01,Prime,844,Medium,South,Card_Refinance,9202.42
101412,2024-10-01,Near_Prime,677,Medium,South,Card_Refinance,5873.51
101413,2024-10-01,Prime,847,Medium,Midwest,Cash_Advance,4495.12
101414,2024-10-01,Prime,763,Medium,Northeast,Retail_Purchase,8075.99
101415,2024-10-01,Prime,806,High,South,Cash_Advance,4856.04
101416,2024-10-01,Near_Prime,715,Medium,South,Travel,5382.44
101417,2024-10-01,Prime,806,Low,West,General_Spend,3615.64
101418,2024-10-01,Prime,810,High,Midwest,General_Spend,6038.62
101419,2024-10-01,Subprime,658,Low,Northeast,Cash_Advance,3115.77
101420,2024-10-01,Subprime,620,Medium,West,General_Spend,2575.76
101421,2024-10-01,Subprime,645,High,Northeast,Card_Refinance,10626.75
101422,2024-10-01,Near_Prime,715,Low,West,General_Spend,11084.93
101423,2024-10-01,Subprime,636,High,Northeast,Retail_Purchase,4764.6
101424,2024-10-01,Near_Prime,671,High,West,General_Spend,3813.55
101425,2024-10-01,Near_Prime,684,Low,South,Travel,3132.69
101426,2024-10-01,Subprime,620,Medium,Northeast,Cash_Advance,3613.93
101427,2024-10-01,Prime,734,Medium,Northeast,General_Spend,7614.49
101428,2024-10-01,Near_Prime,671,High,Northeast,Retail_Purchase,4511.64
101429,2024-10-01,Subprime,646,High,South,Retail_Purchase,1597.63
101430,2024-10-01,Prime,842,Medium,West,Card_Refinance,8009.27
101431,2024-10-01,Subprime,627,Low,West,Travel,5019.59
101432,2024-10-01,Prime,741,Medium,South,Card_Refinance,8600.98
101433,2024-10-01,Near_Prime,665,Medium,Northeast,Card_Refinance,9449.95
101434,2024-10-01,Prime,803,Medium,Northeast,Travel,11191.25
101435,2024-10-01,Subprime,623,High,West,Travel,4293.13
101436,2024-10-01,Prime,744,Medium,South,General_Spend,4545.78
101437,2024-10-01,Prime,825,Medium,West,General_Spend,7532.74
101438,2024-10-01,Subprime,613,High,Northeast,Card_Refinance,2651.02
101439,2024-10-01,Prime,761,High,Northeast,Cash_Advance,10941.22
101440,2024-10-01,Near_Prime,682,Low,Northeast,Travel,3302.44
101441,2024-10-01,Prime,842,Low,Midwest,Cash_Advance,14542.11
101442,2024-10-01,Prime,821,Low,South,Retail_Purchase,14071.47
101443,2024-10-01,Prime,766,Medium,Northeast,Card_Refinance,8890.83
101444,2024-10-01,Prime,769,High,South,Retail_Purchase,5605.02
101445,2024-10-01,Near_Prime,686,Medium,Northeast,Retail_Purchase,1949.95
101446,2024-10-01,Prime,811,High,Northeast,Travel,6285.93
101447,2024-10-01,Near_Prime,661,Low,Midwest,Travel,7085.19
101448,2024-10-01,Near_Prime,705,Medium,South,Card_Refinance,2359.63
101449,2024-10-01,Near_Prime,717,Low,West,Card_Refinance,9074.66
101450,2024-10-01,Near_Prime,706,Medium,South,General_Spend,12186.61
101451,2024-10-01,Near_Prime,709,Low,South,General_Spend,4643.51
101452,2024-10-01,Prime,837,Medium,South,Cash_Advance,4993.35
101453,2024-10-01,Near_Prime,693,Low,South,Travel,6827.8
101454,2024-10-01,Prime,812,Medium,South,General_Spend,10698.98
101455,2024-10-01,Prime,752,Low,South,Cash_Advance,9215.6
101456,2024-10-01,Near_Prime,669,Low,Midwest,Card_Refinance,2843.99
101457,2024-10-01,Subprime,581,Low,West,Card_Refinance,1759.33
101458,2024-10-01,Prime,813,Low,West,Card_Refinance,2294.88
101459,2024-10-01,Subprime,587,High,South,General_Spend,1340.36
101460,2024-10-01,Near_Prime,661,Low,Northeast,Travel,8550.69
101461,2024-10-01,Subprime,641,Medium,South,General_Spend,1152.35
101462,2024-10-01,Prime,838,Medium,South,Cash_Advance,3406.41
101463,2024-10-01,Near_Prime,701,Low,Midwest,Retail_Purchase,10078.38
101464,2024-10-01,Prime,726,Medium,South,Retail_Purchase,5804.74
101465,2024-10-01,Prime,840,High,Midwest,Retail_Purchase,13213.43
101466,2024-10-01,Near_Prime,689,Low,West,Card_Refinance,7425.91
101467,2024-10-01,Subprime,636,Low,Northeast,General_Spend,3582.73
101468,2024-10-01,Prime,740,Medium,Northeast,Retail_Purchase,4462.78
101469,2024-10-01,Prime,741,High,South,General_Spend,6635.09
101470,2024-10-01,Near_Prime,661,Low,Midwest,Cash_Advance,3591.4
101471,2024-10-01,Near_Prime,694,Low,South,Retail_Purchase,4790.58
101472,2024-10-01,Prime,770,Medium,Northeast,Cash_Advance,20326.79
101473,2024-10-01,Subprime,649,Low,West,Cash_Advance,1360.02
101474,2024-10-01,Subprime,634,Low,Midwest,Retail_Purchase,1381.19
101475,2024-10-01,Near_Prime,695,Low,West,Retail_Purchase,3136.06
101476,2024-10-01,Prime,754,High,West,Card_Refinance,4228.41
101477,2024-10-01,Near_Prime,680,High,Northeast,Card_Refinance,17759.58
101478,2024-10-01,Prime,748,Medium,South,General_Spend,9487.42
101479,2024-10-01,Prime,825,Medium,South,Cash_Advance,7020.55
101480,2024-10-01,Near_Prime,665,Medium,Midwest,Travel,1435.23
101481,2024-10-01,Subprime,632,Medium,West,Travel,4067.67
101482,2024-10-01,Near_Prime,668,Low,West,Cash_Advance,1634.21
101483,2024-10-01,Prime,809,Medium,Midwest,Retail_Purchase,27406.44
101484,2024-10-01,Subprime,636,High,Northeast,General_Spend,2287.72
101485,2024-10-01,Prime,815,High,West,Cash_Advance,6142.48
101486,2024-10-01,Subprime,598,Low,Midwest,Travel,901.12
101487,2024-10-01,Prime,838,High,West,Card_Refinance,2265.15
101488,2024-10-01,Near_Prime,673,Low,West,Travel,4380.37
101489,2024-10-01,Prime,771,Medium,West,Cash_Advance,10519.79
101490,2024-10-01,Prime,803,High,Midwest,General_Spend,7414.15
101491,2024-10-01,Near_Prime,690,Medium,West,Travel,14284.0
101492,2024-10-01,Prime,795,Low,West,Cash_Advance,11983.02
101493,2024-10-01,Subprime,646,Medium,South,Travel,1853.19
101494,2024-10-01,Subprime,658,Low,Northeast,Travel,793.17
101495,2024-10-01,Prime,749,Low,Northeast,Retail_Purchase,15019.46
101496,2024-10-01,Near_Prime,717,High,South,Card_Refinance,3893.64
101497,2024-10-01,Prime,774,Low,West,Travel,13978.1
101498,2024-10-01,Near_Prime,709,Low,Northeast,Travel,7760.35
101499,2024-10-01,Subprime,584,Low,Northeast,Retail_Purchase,1747.62
101500,2024-10-01,Prime,816,Medium,South,Card_Refinance,10997.71
101501,2024-10-01,Near_Prime,694,High,South,Retail_Purchase,7687.13
101502,2024-10-01,Subprime,615,Medium,Midwest,Travel,1835.49
101503,2024-10-01,Near_Prime,677,Medium,Midwest,Travel,4344.26
101504,2024-10-01,Prime,772,Low,Midwest,Cash_Advance,9206.78
101505,2024-10-01,Near_Prime,682,Medium,Midwest,Card_Refinance,11174.71
101506,2024-10-01,Near_Prime,711,Medium,Northeast,Cash_Advance,22220.67
101507,2024-10-01,Subprime,629,Medium,Midwest,Card_Refinance,2837.43
101508,2024-10-01,Near_Prime,696,Low,West,General_Spend,5578.51
101509,2024-10-01,Near_Prime,666,Medium,Northeast,Retail_Purchase,5229.61
101510,2024-10-01,Near_Prime,669,Medium,Midwest,General_Spend,4893.32
101511,2024-10-01,Prime,812,Medium,Northeast,Card_Refinance,6430.89
101512,2024-10-01,Prime,722,High,Midwest,Cash_Advance,9907.77
101513,2024-10-01,Prime,791,Medium,South,General_Spend,8771.51
101514,2024-10-01,Near_Prime,679,Medium,Northeast,Travel,10799.02
101515,2024-10-01,Prime,802,High,Midwest,General_Spend,8518.62
101516,2024-10-01,Subprime,641,Medium,West,Retail_Purchase,502.03
101517,2024-10-01,Near_Prime,705,High,South,Retail_Purchase,5068.71
101518,2024-10-01,Subprime,619,High,Midwest,Travel,2218.74
101519,2024-10-01,Near_Prime,683,Medium,Midwest,Retail_Purchase,10188.71
101520,2024-10-01,Prime,838,Medium,Northeast,Travel,15794.67
101521,2024-10-01,Subprime,626,High,West,Travel,1287.28
